tweet,label,tweet_clean,predicted_label,confidence,correct
my g with the vibes baba for the homeless gals u have a great personality and its never a dull moment with you how is my big baby doing him don kukuma go dey chop abuja money we shud do dt rhapsodys connect again and pls stop tormenting me wif food on ur snaps,positive,my g with the vibes baba for the homeless gals u have a great personality and its never a dull moment with you how is my big baby doing him don kukuma go dey chop abuja money we shud do dt rhapsodys connect again and pls stop tormenting me wif food on ur snaps,negative,0.4970516460986915,False
part of the money me na i say okay no wahala enter when i reach where i dey go we go end trip see how much then you pay a percentage abi no be so i don reach where i dey go finish aunty oya pay she say em i dont have cash with me ah ah see me see cashless society,negative,part of the money me na i say okay no wahala enter when i reach where i dey go we go end trip see how much then you pay a percentage abi no be so i don reach where i dey go finish aunty oya pay she say em i dont have cash with me ah ah see me see cashless society,positive,0.5073777969472851,False
so so many thing mehn i play different instruments i play different sports i come sabi maths and physics i come sabi sing again i come dey style people again i come dey think like bill gates list can go onnnnn,positive,so so many thing mehn i play different instruments i play different sports i come sabi maths and physics i come sabi sing again i come dey style people again i come dey think like bill gates list can go onnnnn,negative,0.7393320998915065,False
small sickness i don dey chop like thief o wrong na,negative,small sickness i don dey chop like thief o wrong na,positive,0.3697350820517804,False
lmfaooooooooooo im done bro im done wtf no hope for dat man and his team,negative,lmfaooooooooooo im done bro im done wtf no hope for dat man and his team,positive,0.5432352810851313,False
ok na th be like say i don dey alryt small,negative,ok na th be like say i don dey alryt small,positive,0.413438402100159,False
lmaoooo money can make me cry like a baby like this e don tey wey i receive credit alert,negative,lmaoooo money can make me cry like a baby like this e don tey wey i receive credit alert,positive,0.676106818761556,False
i dont o but those that do una dey try i give una hand,positive,i dont o but those that do una dey try i give una hand,negative,0.678473771765072,False
even me if na me buy am go dey impressed,positive,even me if na me buy am go dey impressed,negative,0.38548421920201653,False
e be like say na the wrong ch me i dey o,neutral,e be like say na the wrong ch me i dey o,negative,0.4266514851770423,False
na who dey alive dey apply for visa,neutral,na who dey alive dey apply for visa,positive,0.43051769451854366,False
lol na benin you dey o anyway im not aware of any ig account but i think you can find an errand service to pick it up for you,neutral,lol na benin you dey o anyway im not aware of any ig account but i think you can find an errand service to pick it up for you,positive,0.4436465389202537,False
ray i greet una abeg why una never and no dey nack by abi una no like better tin,positive,ray i greet una abeg why una never and no dey nack by abi una no like better tin,negative,0.6364127391117042,False
e no dey tey again like before just relax and enjoy the day dear,positive,e no dey tey again like before just relax and enjoy the day dear,negative,0.5377644072732374,False
guy e dey shook me oh,negative,guy e dey shook me oh,positive,0.590609517290949,False
make una con collect food idea for una wedding ohhh id be looking forward to it on the menu,positive,make una con collect food idea for una wedding ohhh id be looking forward to it on the menu,negative,0.5069294343008793,False
just tiri days into the kind of lies i dey see on this don dey off me,negative,just tiri days into the kind of lies i dey see on this don dey off me,positive,0.4712015485805172,False
lmao e don do me sef before oo i wan die that day and na k i bet,negative,lmao e don do me sef before oo i wan die that day and na k i bet,positive,0.4685999697070776,False
una don die davido hand this year ah ludacris timbaland ah god im crying david no one like u,positive,una don die davido hand this year ah ludacris timbaland ah god im crying david no one like u,negative,0.49523608339254627,False
i know say when you finish person go wan drink the picture,positive,i know say when you finish person go wan drink the picture,negative,0.7113166411698448,False
omo i just remember when these guys dey push me that i must talk to this girl i like i dey hold door but these guys overpowered me and push me inside the class omo shyness don finish then i just say ya kike sunana khalyl ni classmate dinki ne ban number dinki‍️‍️,positive,omo i just remember when these guys dey push me that i must talk to this girl i like i dey hold door but these guys overpowered me and push me inside the class omo shyness don finish then i just say ya kike sunana khalyl ni classmate dinki ne ban number dinki️️,negative,0.8334663468920086,False
e be like say the cement wey you wan use no go do i dey come make i buy extra add for you oya dab,positive,e be like say the cement wey you wan use no go do i dey come make i buy extra add for you oya dab,negative,0.6834740153667431,False
na d work wey dem dey do na,positive,na d work wey dem dey do na,neutral,0.602015128843642,False
how she dey feel if she dey see this pikin,neutral,how she dey feel if she dey see this pikin,positive,0.46804346319631807,False
that guy na big time werey his nonsense is so hilarious,positive,that guy na big time werey his nonsense is so hilarious,negative,0.5129242595359245,False
lmao i swear e be like person wey dey argue with google,positive,lmao i swear e be like person wey dey argue with google,negative,0.5818811291544255,False
there is one guy on this app thats not fine but una dey always hype am and e dey headache me,positive,there is one guy on this app thats not fine but una dey always hype am and e dey headache me,negative,0.5989274176925022,False
na here dem go see gf she don quickly like the tweet,positive,na here dem go see gf she don quickly like the tweet,negative,0.6118577900679678,False
person wey i fine pass dey tell me you are kinda cute me kinda isinku e oni sorire oloriburuku somebody,negative,person wey i fine pass dey tell me you are kinda cute me kinda isinku e oni sorire oloriburuku somebody,positive,0.6830956947581649,False
if i come pierce my tongue dem go dey ask weda i dey give for free,neutral,if i come pierce my tongue dem go dey ask weda i dey give for free,negative,0.6714020488514035,False
e no steady sef be like e dey run shift with heat two day in and one days off,negative,e no steady sef be like e dey run shift with heat two day in and one days off,positive,0.4857496097766993,False
my dear e fit be oooo cos that year i de confused,negative,my dear e fit be oooo cos that year i de confused,positive,0.5953920756890333,False
chop life before e chop you dear,positive,chop life before e chop you dear,neutral,0.43271996095713233,False
i never take anything serious sha someone told me you dey burst my brain nonstop and the first thing that came to my mind was gbedu wey dey burst brain and i just had to say it,positive,i never take anything serious sha someone told me you dey burst my brain nonstop and the first thing that came to my mind was gbedu wey dey burst brain and i just had to say it,negative,0.5553608100085761,False
brought out soups omo na block industry oh n light no dey sha had to collect meat from stew then add am small banana as i dey struggle to cut out soup,neutral,brought out soups omo na block industry oh n light no dey sha had to collect meat from stew then add am small banana as i dey struggle to cut out soup,negative,0.4952851879560858,False
omo onifz sef don go uk sha just saw it on facebook all my guys dem don relocate finish,positive,omo onifz sef don go uk sha just saw it on facebook all my guys dem don relocate finish,negative,0.7916474415353113,False
im stepping out tomorrow with my jack nife any body wey devil bless make e try rubbish,negative,im stepping out tomorrow with my jack nife any body wey devil bless make e try rubbish,positive,0.5692300457335617,False
lol some women are so triggered that theyve begun red flags thread anew like ive seen over threads theyve started this morning but na woman own make men do that single one na now una don turn am to face of threads,positive,lol some women are so triggered that theyve begun red flags thread anew like ive seen over threads theyve started this morning but na woman own make men do that single one na now una don turn am to face of threads,negative,0.7962198608363951,False
na this kana una say wan go house next how na,positive,na this kana una say wan go house next how na,negative,0.636769471211483,False
oga na question u de ask so wear bullet proof and carry ur ak sefeni,positive,oga na question u de ask so wear bullet proof and carry ur ak sefeni,negative,0.4968589044198571,False
guy if i sabi do this thing i no go dey waste my time dey do office work na to find better strip club dey display all the talent,positive,guy if i sabi do this thing i no go dey waste my time dey do office work na to find better strip club dey display all the talent,negative,0.5463660437710636,False
no be boy dem just born wetin these rich kids dey chop,positive,no be boy dem just born wetin these rich kids dey chop,negative,0.44323347698854476,False
we no fit dai,positive,we no fit dai,negative,0.510477120139261,False
u don finish work abeg let dem,positive,u don finish work abeg let dem,negative,0.5191518281994496,False
eheeeen so this na man utd bank sef and i didnt know before now me im a proud city fan and i dont associate myself with anything man u same reason i stopped patronizing chivita time to change bank,negative,eheeeen so this na man utd bank sef and i didnt know before now me im a proud city fan and i dont associate myself with anything man u same reason i stopped patronizing chivita time to change bank,positive,0.5117201505663641,False
na so e tk dey start o,negative,na so e tk dey start o,neutral,0.5632625461480905,False
you dey fuck up na that time we begged you to follow us we even promised you one babe sef ‍️,negative,you dey fuck up na that time we begged you to follow us we even promised you one babe sef ️,positive,0.4710349448660347,False
you wan hear wetin dey happen for room,neutral,you wan hear wetin dey happen for room,negative,0.43622674503151326,False
me wey dey edo state buh i dey enter lagos soon sha,positive,me wey dey edo state buh i dey enter lagos soon sha,neutral,0.4200237563085969,False
dis goes show d level of maturity n intelligent of feminine folks i respect una seriously d wife in question knows her husband n she is happy with d beautiful things in life dat comes with it which i respect her for it take a look at baba wife nah see glowing now gives a,negative,dis goes show d level of maturity n intelligent of feminine folks i respect una seriously d wife in question knows her husband n she is happy with d beautiful things in life dat comes with it which i respect her for it take a look at baba wife nah see glowing now gives a,positive,0.6202047346098861,False
if i no post review wetin i gain buy nirvana u no hear now my baby girlextraordinary presenterblaque beauty joyceiyakwari is giving it to them left and right in her double drawn fringe wig,positive,if i no post review wetin i gain buy nirvana u no hear now my baby girlextraordinary presenterblaque beauty joyceiyakwari is giving it to them left and right in her double drawn fringe wig,negative,0.4375696044473157,False
good evening everyborry lasisi is hia again soum just happin rhy na soum pipo on twitter would just be posting delicious food and me im here am very very hungry im hungry ooo,negative,good evening everyborry lasisi is hia again soum just happin rhy na soum pipo on twitter would just be posting delicious food and me im here am very very hungry im hungry ooo,positive,0.5764420272633066,False
in essence youre a selective person and disinclined to talk when you dont feel like but still as usual na dem dey rush hajiya,positive,in essence youre a selective person and disinclined to talk when you dont feel like but still as usual na dem dey rush hajiya,negative,0.5352283533992692,False
wetin happen nàaa,negative,wetin happen nàaa,neutral,0.7121498302571196,False
buhari don park his family and property for inside motor dey run ooo he don dey comot for asorock una dey see am,negative,buhari don park his family and property for inside motor dey run ooo he don dey comot for asorock una dey see am,neutral,0.5618263690581021,False
dis was d day i broke d vow of not voting in ultimateloveng after seeing how cute they both look in dis outfit i ddnt kw wen i picked up my fone and gave them sms vote dis was hands down their best outfit,positive,dis was d day i broke d vow of not voting in ultimateloveng after seeing how cute they both look in dis outfit i ddnt kw wen i picked up my fone and gave them sms vote dis was hands down their best outfit,negative,0.5845662505717274,False
its how people stay comfortable walking around petrol tanker making videos dey off me same road sometimes last year petrol tanker come spoil for road oil dey spill traffic dey omo i had to come down collect better run for my life,positive,its how people stay comfortable walking around petrol tanker making videos dey off me same road sometimes last year petrol tanker come spoil for road oil dey spill traffic dey omo i had to come down collect better run for my life,negative,0.8073937029187681,False
barca yea sorry i dey vex for setien ni he cost them that game wish foolish tactics if he had set up the team properly they would ve offered more at least if they ll lose it wpnt be disgraceful like this the players didnt help themselves too thoall of them dey mad,neutral,barca yea sorry i dey vex for setien ni he cost them that game wish foolish tactics if he had set up the team properly they would ve offered more at least if they ll lose it wpnt be disgraceful like this the players didnt help themselves too thoall of them dey mad,negative,0.8978100119737233,False
wetin carry me enter buycoins ooooo i don enter chance money don hook over hours now e ba mi gbowo mi,negative,wetin carry me enter buycoins ooooo i don enter chance money don hook over hours now e ba mi gbowo mi,positive,0.6727916369092918,False
i neva see ugly gurls wey dey support na giraan dey chealshit,negative,i neva see ugly gurls wey dey support na giraan dey chealshit,neutral,0.5188214837724071,False
i bin wan ask too but i no want chop block,neutral,i bin wan ask too but i no want chop block,negative,0.6340339456541199,False
finally all of us don dey mad,positive,finally all of us don dey mad,negative,0.500133316036586,False
we dey here ooooplease na god i use beg una dont like or retweet ooo,negative,we dey here ooooplease na god i use beg una dont like or retweet ooo,positive,0.5062124008547838,False
wetin i wan take beg you to followback na gtgtbeg me,positive,wetin i wan take beg you to followback na gtgtbeg me,negative,0.5041139389313596,False
which kain boss how i go see k chop today like this shey space still dey for your site,neutral,which kain boss how i go see k chop today like this shey space still dey for your site,positive,0.5214654290325706,False
them don born me tey tey before warri crisis,positive,them don born me tey tey before warri crisis,neutral,0.7918983152288313,False
i am really sorry i know i am a disappointment i know all the health benefits that u av alws bn preaching even me im not proud of this but tonight na me and dis ebaa oo,negative,i am really sorry i know i am a disappointment i know all the health benefits that u av alws bn preaching even me im not proud of this but tonight na me and dis ebaa oo,positive,0.539610417425216,False
is like want depression to catch me before he see me vbank i get vtarget i get betway sef i dey inside even video sef i do bikooooooo naaaaa,neutral,is like want depression to catch me before he see me vbank i get vtarget i get betway sef i dey inside even video sef i do bikooooooo naaaaa,negative,0.4950625132296918,False
ag no sabi dance sha dey do like earthworm dey pour salt,negative,ag no sabi dance sha dey do like earthworm dey pour salt,positive,0.48569429470630926,False
the rich mans joke is always funny if a celebrity tweets only an alphabet una go still like and retweet am your guy don tweet times today you never like but help me tell your guy e don do only him tweets today,negative,the rich mans joke is always funny if a celebrity tweets only an alphabet una go still like and retweet am your guy don tweet times today you never like but help me tell your guy e don do only him tweets today,positive,0.6126010363055481,False
time tiri gbosa for the person wey born you i never want to try lose you try dem no born me well i no fit tire for your matter lai lai say i no do suddenly man calm down man down for only you,positive,time tiri gbosa for the person wey born you i never want to try lose you try dem no born me well i no fit tire for your matter lai lai say i no do suddenly man calm down man down for only you,negative,0.7995340003238707,False
na your children go help you spend money but i fit kill am oo probably if i don reach,negative,na your children go help you spend money but i fit kill am oo probably if i don reach,positive,0.5693630215558607,False
your weed is getting too much my baddest producer your face don dey change patapata,negative,your weed is getting too much my baddest producer your face don dey change patapata,positive,0.7012751288851402,False
i dey vex o me wey need the most them say i dey rich,negative,i dey vex o me wey need the most them say i dey rich,neutral,0.498552494048651,False
when my pple decided to create with this shot i was forming abeg wetin una wan do they did it anyways and i love it how do you like your we got you covered service,positive,when my pple decided to create with this shot i was forming abeg wetin una wan do they did it anyways and i love it how do you like your we got you covered service,negative,0.5196657324014068,False
no b una fault oo na rihanna no wan release musiceyin omo leyin iya beji no get respect rara,positive,no b una fault oo na rihanna no wan release musiceyin omo leyin iya beji no get respect rara,negative,0.8479223115024045,False
food wey him don cook i don chop finish,positive,food wey him don cook i don chop finish,negative,0.5089090388766423,False
rubbish everywhere and we don dey used to am,negative,rubbish everywhere and we don dey used to am,neutral,0.4578529513906548,False
oluwa wetin dey occur gan gan na your boy don reach to enjoy government money too na,positive,oluwa wetin dey occur gan gan na your boy don reach to enjoy government money too na,neutral,0.38974686132646025,False
today fasting no easy o e be like sey na in we dey do today,negative,today fasting no easy o e be like sey na in we dey do today,positive,0.44358059377020886,False
i dey ooe don tey,positive,i dey ooe don tey,neutral,0.5684659188016821,False
i hear my baby say i wanna be president i wan chop money from my government what he dont know what he wont know what he can knw,negative,i hear my baby say i wanna be president i wan chop money from my government what he dont know what he wont know what he can knw,positive,0.5849190698163873,False
una dey busy this period naona una season be thisi wan come be apprentice oo,positive,una dey busy this period naona una season be thisi wan come be apprentice oo,negative,0.766308663484177,False
na you dey cheat na me dey beg make una check am o nwanne see as dey rush ‍️ one maltina per person at icons concert‍️‍️ success come be your hobby hobby o oya wait haters fvck you hold me before i killy person o arrest me yeah,negative,na you dey cheat na me dey beg make una check am o nwanne see as dey rush ️ one maltina per person at icons concert️️ success come be your hobby hobby o oya wait haters fvck you hold me before i killy person o arrest me yeah,positive,0.7048946821046413,False
wetin dem dey offer cos arik na water,positive,wetin dem dey offer cos arik na water,neutral,0.7418131035748928,False
you sef send me k if e easy,negative,you sef send me k if e easy,positive,0.5696442091680941,False
why una dey take this thing seriously i was only joking na,positive,why una dey take this thing seriously i was only joking na,negative,0.7856044352095346,False
wait oo make e no be say this gl dey one corner dey carry us catch better cruise with him bf oo,negative,wait oo make e no be say this gl dey one corner dey carry us catch better cruise with him bf oo,positive,0.6316908780069171,False
since you na no wan buy car again i don dey sell trucks now come let me take your orders,positive,since you na no wan buy car again i don dey sell trucks now come let me take your orders,negative,0.4678655992770625,False
the energy wey i put for love if i use am learn mechanic i for don sabi repair train,negative,the energy wey i put for love if i use am learn mechanic i for don sabi repair train,positive,0.44803824944258125,False
abeg make una help me run this thing i have a cater on standby to cook some banging party rice na money we need epp us,negative,abeg make una help me run this thing i have a cater on standby to cook some banging party rice na money we need epp us,positive,0.7903406183556687,False
tea is better all the arab princes i want to be in their network na tra dem dey drink right edmund no shayo abi,positive,tea is better all the arab princes i want to be in their network na tra dem dey drink right edmund no shayo abi,negative,0.6259197167456988,False
god im done imagining how money would fit me just bless me with this moneyi already know it would fit me o god,negative,god im done imagining how money would fit me just bless me with this moneyi already know it would fit me o god,positive,0.9259533735804025,False
lmaoi no know say no be by to first come school say you dey carry your seat comena so i siddon for person seat for the front seat,positive,lmaoi no know say no be by to first come school say you dey carry your seat comena so i siddon for person seat for the front seat,negative,0.7987365396843427,False
walahi harmattan is here my lips don de gimme evidence,negative,walahi harmattan is here my lips don de gimme evidence,positive,0.4513349459991774,False
ssgtruellyi concur absolutely wth lgladysabeg hlp me take bottle chilld star take beg joejoearmanimake e no near mozambque,positive,ssgtruellyi concur absolutely wth lgladysabeg hlp me take bottle chilld star take beg joejoearmanimake e no near mozambque,negative,0.5725108747286621,False
i hope can still remember all his tracks he don sing too much song abeg that man na legend aswr,negative,i hope can still remember all his tracks he don sing too much song abeg that man na legend aswr,positive,0.8689842577534754,False
akporsa beg tlk trueif wnjaarku na ur brodau go stll allw amdey speak engradiobc we im brodas wen write petitionbrila,negative,akporsa beg tlk trueif wnjaarku na ur brodau go stll allw amdey speak engradiobc we im brodas wen write petitionbrila,positive,0.799959961943587,False
wetin be my offence,negative,wetin be my offence,neutral,0.5892200558584983,False
na malt dem buy for me wey i dey smile like that so imagine if you squeeze the least k put for my hand,positive,na malt dem buy for me wey i dey smile like that so imagine if you squeeze the least k put for my hand,negative,0.5789808733281142,False
i called to prescribe a drug for my ailment this morning his response was where you dey so that i go know if the drug go fit dey your location i laughed in drug abuse and replied him kano city ps im now on drugs thanks to as usual,positive,i called to prescribe a drug for my ailment this morning his response was where you dey so that i go know if the drug go fit dey your location i laughed in drug abuse and replied him kano city ps im now on drugs thanks to as usual,negative,0.4734195740740193,False
e be like say na only me remain for this country oo‍️‍️ every body dey use welcome to a new week dispensation hei im happy for you all,positive,e be like say na only me remain for this country oo️️ every body dey use welcome to a new week dispensation hei im happy for you all,negative,0.6472762980547645,False
theyre confident if they want to toast a lady theyll be like baby wetin be your name come i go give u anything u want in fact how much u go fit chop,positive,theyre confident if they want to toast a lady theyll be like baby wetin be your name come i go give u anything u want in fact how much u go fit chop,negative,0.4917069584584758,False
i wan sleep abeg,neutral,i wan sleep abeg,negative,0.3720474950682399,False
una governor said him don do roads finish wan enter airport gon buy jet,neutral,una governor said him don do roads finish wan enter airport gon buy jet,negative,0.5919398802748179,False
abi now i no dey put big money for game sef to save tears if e cut,neutral,abi now i no dey put big money for game sef to save tears if e cut,negative,0.7878312712240629,False
na men without hands una be dey marry before,negative,na men without hands una be dey marry before,neutral,0.3954420863387746,False
na so just dey top up jameson this very deyi just dey back with and dey observe unclemark for the culture jameson ambassador,positive,na so just dey top up jameson this very deyi just dey back with and dey observe unclemark for the culture jameson ambassador,negative,0.45306701846402864,False
na who chop the spag after una do the artwork finish song is too bop,positive,na who chop the spag after una do the artwork finish song is too bop,negative,0.4954675438550992,False
you dey mind the guy people just tweet without thinking through what they tweet make e go carry ak na im we go take do example,negative,you dey mind the guy people just tweet without thinking through what they tweet make e go carry ak na im we go take do example,positive,0.47064787504582145,False
omo dis fidio go pinis my data oo iyanmii see pesin pikin,positive,omo dis fidio go pinis my data oo iyanmii see pesin pikin,negative,0.47023253112400765,False
peer pressure wahala you never chop well you dey buy dog now na you and your dog dey share one indomie super pack,negative,peer pressure wahala you never chop well you dey buy dog now na you and your dog dey share one indomie super pack,positive,0.5041996327957897,False
na you be that na god be that foolish boy i rush enter room go lie down on bed to make a peaceful and romantic call na so his stupid number show up,negative,na you be that na god be that foolish boy i rush enter room go lie down on bed to make a peaceful and romantic call na so his stupid number show up,positive,0.49183883405016826,False
going through i don smile tire,positive,going through i don smile tire,negative,0.5796845297799565,False
abeg dem don finish the walking dead,positive,abeg dem don finish the walking dead,negative,0.5782004421830466,False
na wen soup hot na im you take da chop am,neutral,na wen soup hot na im you take da chop am,positive,0.48668706527300193,False
bosse pain them girlcott in da mudd,positive,bosse pain them girlcott in da mudd,negative,0.5890722267513857,False
you way dey talk u don go into farming make u dey sell beta prize give us,negative,you way dey talk u don go into farming make u dey sell beta prize give us,positive,0.4849477900901891,False
see sweet boy wey dey make all of them vex skin like vanilla flavored chocolate ice cream,positive,see sweet boy wey dey make all of them vex skin like vanilla flavored chocolate ice cream,negative,0.4744475154765903,False
na when team no good person dey pray for less worthy opponents i pray say make una meet barca or bayern,negative,na when team no good person dey pray for less worthy opponents i pray say make una meet barca or bayern,positive,0.521619795425383,False
even short time here na from k sef,neutral,even short time here na from k sef,negative,0.40753560464976857,False
na wey smart dey make for class but when comes na dat same pikin dey dust all the,positive,na wey smart dey make for class but when comes na dat same pikin dey dust all the,neutral,0.4873964185719022,False
eyy god i am with kids so na cartoon i dey watch small change like this them go dey scratch body,negative,eyy god i am with kids so na cartoon i dey watch small change like this them go dey scratch body,positive,0.3582283481372663,False
wetin happen dem remove am totally,negative,wetin happen dem remove am totally,neutral,0.4860308872710732,False
make me regret not moving you as i was moving to take my place as a marlian oh now see you seeing heaven and i gotta wait till weekend when im less busy when before na one dm wey sound like bro are you back real inside life,negative,make me regret not moving you as i was moving to take my place as a marlian oh now see you seeing heaven and i gotta wait till weekend when im less busy when before na one dm wey sound like bro are you back real inside life,positive,0.5028326033589386,False
i sha know that babe and clique get bad omen for that socialiga day na why we no get along i thank god for my life to think that i wanted to offer one a lift in my uber maybe na me for dey do thread,negative,i sha know that babe and clique get bad omen for that socialiga day na why we no get along i thank god for my life to think that i wanted to offer one a lift in my uber maybe na me for dey do thread,positive,0.5754949534413584,False
if i comot akure at all na ado ekiti i wan land ah nor want city stress ahbeg make small money and spend like a king now imagine when you begin to make money like highway robber,positive,if i comot akure at all na ado ekiti i wan land ah nor want city stress ahbeg make small money and spend like a king now imagine when you begin to make money like highway robber,negative,0.714792170632422,False
where una climb dey gocome back joor,negative,where una climb dey gocome back joor,positive,0.4208742096759018,False
maami support me na see as dem dey attack only me,positive,maami support me na see as dem dey attack only me,negative,0.4343481484459627,False
e be like the yansh wan commot for the body,positive,e be like the yansh wan commot for the body,negative,0.5425425763478505,False
seriously i was like when i saw that tweet doc na that kain dad wey go make think you have played him mugu by allowing you eat his facebookopeningfee money and waylay you for tuition fee time,negative,seriously i was like when i saw that tweet doc na that kain dad wey go make think you have played him mugu by allowing you eat his facebookopeningfee money and waylay you for tuition fee time,positive,0.49075829288340456,False
sha this small money wey i dey talk took me almost months oo i still dey try recover from the expense sef,negative,sha this small money wey i dey talk took me almost months oo i still dey try recover from the expense sef,positive,0.509469268910893,False
you dey know na all those nyash wey get stretch marks dem dey like am well well,positive,you dey know na all those nyash wey get stretch marks dem dey like am well well,neutral,0.4289198438124858,False
na people wey get just panties dey talk that one,negative,na people wey get just panties dey talk that one,neutral,0.4076760923509879,False
why autocorrect dey do like this na i wan write age with grace to dis new babe autocorrect put age with gravey na,negative,why autocorrect dey do like this na i wan write age with grace to dis new babe autocorrect put age with gravey na,positive,0.4522861846322935,False
aswear o e save her name with mami m,negative,aswear o e save her name with mami m,positive,0.4774878287915361,False
happy new month sef don turn sour‍️ this year get as e be,negative,happy new month sef don turn sour️ this year get as e be,positive,0.5939087920731934,False
why are u deceiving us na if i dey hear this ting my hope dey faint,positive,why are u deceiving us na if i dey hear this ting my hope dey faint,negative,0.5062989385545931,False
which anthem for were burnaboy album dey you dey mention fem that one na song,negative,which anthem for were burnaboy album dey you dey mention fem that one na song,positive,0.44813742008343926,False
for wre u dey go church i wan go they,positive,for wre u dey go church i wan go they,negative,0.5555778239752149,False
you don dey surprise tweeps with giveaways since last year see eh hold me oh,negative,you don dey surprise tweeps with giveaways since last year see eh hold me oh,positive,0.4634933680030521,False
tigernut drink is what you need if you really want to go to war i mean i just pity person pikin wey i go handle today fa all the women around should be guided please body dey totori mi,positive,tigernut drink is what you need if you really want to go to war i mean i just pity person pikin wey i go handle today fa all the women around should be guided please body dey totori mi,negative,0.4899046425517022,False
lol i dey awka na flavour event on the th i dey warm up for,positive,lol i dey awka na flavour event on the th i dey warm up for,neutral,0.5655147704841741,False
pills don dey market to do am since,neutral,pills don dey market to do am since,positive,0.4770673083068899,False
chai from number one to number five all stunning lemme goan admire them again sef,positive,chai from number one to number five all stunning lemme goan admire them again sef,negative,0.5947270244794727,False
na only grammar all of una sabi speak,negative,na only grammar all of una sabi speak,positive,0.45147460853037436,False
so ill be respected more shebi dey say e dey bring projects and respect,positive,so ill be respected more shebi dey say e dey bring projects and respect,negative,0.5666239082662172,False
loool this mute button na inside life o e go far gannnnn you mute person and e be like say them don die,positive,loool this mute button na inside life o e go far gannnnn you mute person and e be like say them don die,negative,0.5990781369372598,False
yoooo your avatar dia fadaaa dem no born anybody well,positive,yoooo your avatar dia fadaaa dem no born anybody well,negative,0.48019448862366004,False
dear chelsea and manchester united after the whole hustle tension heart attack draws and lost just to qualify for champions league next season if una two like go play rubbish for champions league see yet na ogun go kill una papa,neutral,dear chelsea and manchester united after the whole hustle tension heart attack draws and lost just to qualify for champions league next season if una two like go play rubbish for champions league see yet na ogun go kill una papa,negative,0.7762178956168208,False
na me una dey live on im spending money small small so e no go finish now i have to take care of you too as a nursing mother with twins im just angry goats can eat their foods are expensive im going to name them bitterness and pain cause right now im bitter and in pains,positive,na me una dey live on im spending money small small so e no go finish now i have to take care of you too as a nursing mother with twins im just angry goats can eat their foods are expensive im going to name them bitterness and pain cause right now im bitter and in pains,negative,0.6704686986497999,False
lmfao guy im as shook as you are na me dey find am for pm na why,neutral,lmfao guy im as shook as you are na me dey find am for pm na why,positive,0.6726781669012872,False
e dey give cancer,negative,e dey give cancer,positive,0.33626051626755316,False
lmfao i cant hold this laughter again like guy wetin dey happen make you no go dey say what was in your mind when i booked a hotel ‍️,positive,lmfao i cant hold this laughter again like guy wetin dey happen make you no go dey say what was in your mind when i booked a hotel ️,negative,0.7492860192268735,False
all the girls for uyo na model meanwhile this one said shes the most beautiful queen in nigeria i don google tire ion see her name babe dey work me facee ‍️‍️,positive,all the girls for uyo na model meanwhile this one said shes the most beautiful queen in nigeria i don google tire ion see her name babe dey work me facee ️️,negative,0.6426065733960133,False
i just dey waka on my own ohh you too get wahala,negative,i just dey waka on my own ohh you too get wahala,positive,0.6558258645255859,False
when i tell chelsea fans dat when kepa starts it means we are goal down already e go be like say i just dey hate let us enjoy our kepa,negative,when i tell chelsea fans dat when kepa starts it means we are goal down already e go be like say i just dey hate let us enjoy our kepa,positive,0.6573810191020457,False
tboss dey learnyou see ceec lasan e go dey do you like say make you stone your tv,negative,tboss dey learnyou see ceec lasan e go dey do you like say make you stone your tv,positive,0.5068913897640481,False
ah the idea is they are also supposed to campaign back home lets go na i go get you cwo uniform claim say you be lolo and womens leader,positive,ah the idea is they are also supposed to campaign back home lets go na i go get you cwo uniform claim say you be lolo and womens leader,negative,0.5743860446923823,False
when na to de pursue them torres for nyash you sabi how you go know ball,negative,when na to de pursue them torres for nyash you sabi how you go know ball,positive,0.7039941608569134,False
were una dey see this soap,neutral,were una dey see this soap,negative,0.4742432141934294,False
ur testimony makes me dis god he z a true god he works n ways man cannot understandu were n pain bt just dat song nara brought abt ur healing lyk u said fr days nw u hve not bn n pain who has done dat no bt jesus all glory return to him alone,positive,ur testimony makes me dis god he z a true god he works n ways man cannot understandu were n pain bt just dat song nara brought abt ur healing lyk u said fr days nw u hve not bn n pain who has done dat no bt jesus all glory return to him alone,negative,0.618687315445704,False
wetin again you fit dona u wan mix cement and water,negative,wetin again you fit dona u wan mix cement and water,positive,0.48092744062184145,False
lolna u sabi dat goat,negative,lolna u sabi dat goat,positive,0.5283190895674025,False
i dey find where i go play snooker for this warribut this south south boys dey be professionals,positive,i dey find where i go play snooker for this warribut this south south boys dey be professionals,negative,0.3630821408294704,False
ok please its a joke o dont send account number or ask how cause me sef no know anything i never see k before sef where i wan see million,neutral,ok please its a joke o dont send account number or ask how cause me sef no know anything i never see k before sef where i wan see million,negative,0.5831081724513268,False
im not new here o buh you guys have been ignoring me a lot you guys should follow me and like my tweet too na e no good o,negative,im not new here o buh you guys have been ignoring me a lot you guys should follow me and like my tweet too na e no good o,positive,0.511920279093579,False
early morning you don dey vex ehn,positive,early morning you don dey vex ehn,negative,0.5621893640634955,False
i have been saying this since abeg who sabi where this church dey for onitsha,positive,i have been saying this since abeg who sabi where this church dey for onitsha,negative,0.3978763754668386,False
